location,industry,year,employment,business_counts,median_salary,median_salary_decile,uniqueness_score,uniqueness_decile,high_prob_lads_n,future_dev_prediction,business_counts_lq,employment_lq
Carmarthenshire,services_administrative,2011.0,300,125.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.8664586985613107,0.4530066808479964
Carmarthenshire,services_administrative,2012.0,400,110.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.7623725744943854,0.5755338335721532
Carmarthenshire,services_administrative,2013.0,300,100.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.7311831714100671,0.42415580430281097
Carmarthenshire,services_administrative,2014.0,400,120.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,0.7626328615876059,0.44224611440719885
Carmarthenshire,services_administrative,2015.0,300,185.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.8299009731820545,0.32593812090119173
Ceredigion,services_administrative,2011.0,100,65.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.6950201798803458,0.33926567547352315
Ceredigion,services_administrative,2012.0,100,60.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.6462409685743971,0.3845932058772632
Ceredigion,services_administrative,2013.0,100,60.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.676224851375365,0.3373804190021699
Ceredigion,services_administrative,2014.0,100,60.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,0.6016248505033991,0.34409711359419815
Ceredigion,services_administrative,2015.0,100,95.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.6896471411847067,0.17913031075792815
Conwy,services_administrative,2011.0,100,80.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,0.7552920991005861,0.2926849243768188
Conwy,services_administrative,2012.0,200,70.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,0.6614070714307678,0.3761256374558887
Conwy,services_administrative,2013.0,400,60.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.5857180082350514,0.761121545323099
Conwy,services_administrative,2014.0,200,75.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.6370949942818689,0.3425367393926335
Conwy,services_administrative,2015.0,100,130.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.7735333175814797,0.19871267800260348
Denbighshire,services_administrative,2011.0,400,75.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.7843250394623547,0.8470882133931876
Denbighshire,services_administrative,2012.0,400,75.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.7944623532094429,0.9606204956714505
Denbighshire,services_administrative,2013.0,400,70.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.7672931608537717,0.9249312738449196
Denbighshire,services_administrative,2014.0,500,70.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,0.6604213773986782,0.9823605555604635
Denbighshire,services_administrative,2015.0,500,105.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.7034290290181601,0.8738761854142907
Flintshire,services_administrative,2011.0,200,100.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,0.8183088616673947,0.2601044861128027
Flintshire,services_administrative,2012.0,300,95.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,0.7724692936428201,0.4286502175547329
Flintshire,services_administrative,2013.0,400,100.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.8399755565307647,0.48380818719052643
Flintshire,services_administrative,2014.0,400,105.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.7628063593018155,0.36166270193990885
Flintshire,services_administrative,2015.0,300,145.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.7498675255226057,0.3007162762050179
Gwynedd,services_administrative,2011.0,200,75.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.6244687289351253,0.3337147463079235
Gwynedd,services_administrative,2012.0,300,70.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.5855154394515768,0.4345605324443172
Gwynedd,services_administrative,2013.0,200,65.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.5714435151608732,0.2820744295599608
Gwynedd,services_administrative,2014.0,400,65.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,0.502121420722012,0.5503035569936983
Gwynedd,services_administrative,2015.0,200,130.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.7077957501632516,0.19859391510727745
Merthyr Tydfil,services_administrative,2011.0,300,20.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,0.3386185940560347,0.9400204819698703
Merthyr Tydfil,services_administrative,2012.0,300,20.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,0.3403794843322523,0.9538196653638148
Merthyr Tydfil,services_administrative,2013.0,400,20.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.350240070819838,1.3891854343699792
Merthyr Tydfil,services_administrative,2014.0,300,25.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.3734993790907316,1.0428476773006703
Merthyr Tydfil,services_administrative,2015.0,300,45.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.48920517315807555,0.9055231741621573
Monmouthshire,services_administrative,2011.0,200,110.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,1.0364705550194664,0.46316957310211576
Monmouthshire,services_administrative,2012.0,300,115.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,1.0749861303073331,0.6874954823300891
Monmouthshire,services_administrative,2013.0,300,90.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.883757301340505,0.6209770536601725
Monmouthshire,services_administrative,2014.0,300,100.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.8405165965908576,0.5959498008608224
Monmouthshire,services_administrative,2015.0,200,125.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.746474459796259,0.4292692945395063
Neath Port Talbot,services_administrative,2011.0,200,75.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,0.8156908717077641,0.32768824063068014
Neath Port Talbot,services_administrative,2012.0,200,60.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,0.6625564394358117,0.42063034845436004
Neath Port Talbot,services_administrative,2013.0,200,55.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.6430835561981614,0.30200591199283083
Neath Port Talbot,services_administrative,2014.0,200,65.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.6487970346405811,0.24818805213189551
Neath Port Talbot,services_administrative,2015.0,100,105.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.7394638138558033,0.14743353761233238
Newport,services_administrative,2011.0,300,90.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.8704238783807785,0.3549355042529722
Newport,services_administrative,2012.0,300,90.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.8674153866051176,0.4235098721675224
Newport,services_administrative,2013.0,400,95.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.9660830205033054,0.44769052713007096
Newport,services_administrative,2014.0,900,115.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,1.0050731500157717,0.8922608552618704
Newport,services_administrative,2015.0,500,160.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.9730999778210404,0.49461455808093957
Pembrokeshire,services_administrative,2011.0,300,95.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.7868639266419579,0.6350348741269104
Pembrokeshire,services_administrative,2012.0,400,90.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.7547738556619744,0.690819563571483
Pembrokeshire,services_administrative,2013.0,300,80.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.6977897500342163,0.6284072333012243
Pembrokeshire,services_administrative,2014.0,300,95.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,0.7150009882689594,0.5585969290206697
Pembrokeshire,services_administrative,2015.0,200,130.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.706048106335688,0.31449425844640283
Powys,services_administrative,2011.0,500,125.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.8296061113264482,0.8051160896840802
Powys,services_administrative,2012.0,500,125.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.8310183796870917,0.8992120162539626
Powys,services_administrative,2013.0,500,120.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.8399284858915643,0.8589034074550256
Powys,services_administrative,2014.0,400,120.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,0.7365152978346057,0.5585424358375585
Powys,services_administrative,2015.0,300,175.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.7719224527438588,0.357837159051421
"Rhondda, Cynon, Taff",services_administrative,2011.0,300,80.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,0.6349945749776609,0.31018650726158653
"Rhondda, Cynon, Taff",services_administrative,2012.0,400,95.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,0.7472128184542368,0.4309281845665851
"Rhondda, Cynon, Taff",services_administrative,2013.0,300,80.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.6647163958416749,0.32913179485935745
"Rhondda, Cynon, Taff",services_administrative,2014.0,400,115.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.813908366486015,0.4025762382251526
"Rhondda, Cynon, Taff",services_administrative,2015.0,400,185.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.9029469907920135,0.3930880752656652
Swansea,services_administrative,2011.0,1000,175.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,1.1896511347022918,0.7864700415719986
Swansea,services_administrative,2012.0,1100,155.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,1.0507903645352117,0.9757938306831642
Swansea,services_administrative,2013.0,1000,155.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,1.096427954959611,0.8011997677607738
Swansea,services_administrative,2014.0,900,180.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,1.0925553858257053,0.5996224892919173
Swansea,services_administrative,2015.0,900,240.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,1.0230750735812295,0.5804132679970496
The Vale of Glamorgan,services_administrative,2011.0,100,95.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,Medium,0.8846253419066112,0.3266992333771352
The Vale of Glamorgan,services_administrative,2012.0,200,100.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,Medium,0.9338633561794226,0.5277917323847235
The Vale of Glamorgan,services_administrative,2013.0,200,100.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,Medium,0.9639541983879969,0.4401429102647783
The Vale of Glamorgan,services_administrative,2014.0,300,115.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,Medium,0.9378691503861881,0.5183486434983331
The Vale of Glamorgan,services_administrative,2015.0,200,160.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,Medium,0.9245301890856645,0.35382523408405836
Torfaen,services_administrative,2011.0,500,45.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,0.6039700938397929,1.200828734217848
Torfaen,services_administrative,2012.0,700,45.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,0.6035876233527666,1.5626391264429655
Torfaen,services_administrative,2013.0,500,40.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.5624739217838433,1.172726766229806
Torfaen,services_administrative,2014.0,600,50.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.6091646365969258,1.2485711810535802
Torfaen,services_administrative,2015.0,900,75.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.6469445318234246,1.609579954431949
Wrexham,services_administrative,2011.0,1000,65.0,19677.97604790419,2.0,0.3945195042761838,7.0,*,High,0.6094434240834159,1.541364034314968
Wrexham,services_administrative,2012.0,1100,65.0,20308.178807947017,2.0,0.4897312708088916,7.0,*,High,0.6129599386855451,1.659654107816692
Wrexham,services_administrative,2013.0,500,60.0,20831.396551724134,2.0,0.5952773747802254,7.0,*,High,0.5897510852148324,0.7431137973150934
Wrexham,services_administrative,2014.0,600,70.0,20015.0871559633,2.0,0.5560884580424209,7.0,*,High,0.5900558822064597,0.7480765076160635
Wrexham,services_administrative,2015.0,600,100.0,21433.09465020576,2.0,0.4443707595841205,7.0,*,High,0.6110031689443454,0.7494446645177105
Anglesey,services_agricultural,2011.0,200,55.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,1.8427784901890496,1.412048611872193
Anglesey,services_agricultural,2012.0,100,55.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,1.8315248183398758,1.2765036592311243
Anglesey,services_agricultural,2013.0,100,60.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,2.031424342727239,1.1855306002997448
Anglesey,services_agricultural,2014.0,100,55.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,1.929297206679848,0.7406074516471872
Anglesey,services_agricultural,2015.0,200,55.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,1.7917261541450802,1.9769400066560023
Blaenau Gwent,services_agricultural,2011.0,0,0.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,High,0.0,0.3245492629586331
Blaenau Gwent,services_agricultural,2012.0,0,0.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,High,0.0,0.2600400071353581
Blaenau Gwent,services_agricultural,2013.0,0,0.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,High,0.0,0.4479127556532642
Blaenau Gwent,services_agricultural,2014.0,0,0.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,High,0.0,0.2945802644929356
Blaenau Gwent,services_agricultural,2015.0,100,5.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,High,0.2033390941424304,0.758263914966698
Bridgend,services_agricultural,2011.0,200,30.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,High,0.7405298598334719,0.7927999904866039
Bridgend,services_agricultural,2012.0,200,30.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,High,0.7414728556674688,0.797038296645189
Bridgend,services_agricultural,2013.0,200,30.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,High,0.7536197413168941,0.7058143964142342
Bridgend,services_agricultural,2014.0,100,25.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,High,0.6352593983983829,0.3583023299340782
Bridgend,services_agricultural,2015.0,300,20.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,High,0.46827290918219155,0.9331388409843858
Caerphilly,services_agricultural,2011.0,200,30.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Medium,0.7375079057023416,0.6098601746853287
Caerphilly,services_agricultural,2012.0,200,30.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Medium,0.7273905043503137,0.6442932771328428
Caerphilly,services_agricultural,2013.0,200,30.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Medium,0.7414719316643953,0.6221818657002944
Caerphilly,services_agricultural,2014.0,100,30.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Medium,0.7407812556157847,0.32807133624244317
Caerphilly,services_agricultural,2015.0,300,35.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Medium,0.7876172507289075,0.9614043562720482
Cardiff,services_agricultural,2011.0,400,35.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Medium,0.4123750524957662,0.38694690485338573
Cardiff,services_agricultural,2012.0,300,30.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Medium,0.3474414918602243,0.3562901030258766
Cardiff,services_agricultural,2013.0,300,35.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Medium,0.4085692865428365,0.3246053095881968
Cardiff,services_agricultural,2014.0,200,35.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Medium,0.3990496262301776,0.2181491756594511
Cardiff,services_agricultural,2015.0,700,40.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Medium,0.4090173397376085,0.586657196127413
Carmarthenshire,services_agricultural,2011.0,1000,230.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,4.03602794710579,2.785999420666426
Carmarthenshire,services_agricultural,2012.0,800,235.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,4.1055685976599605,2.5760677989594756
Carmarthenshire,services_agricultural,2013.0,800,235.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,4.218656623541844,2.232401954443107
Carmarthenshire,services_agricultural,2014.0,600,215.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,3.9450077568449813,1.7281596533124657
Carmarthenshire,services_agricultural,2015.0,1100,220.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,3.7223080401545654,2.842180339135799
Ceredigion,services_agricultural,2011.0,400,150.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,4.060353005894378,2.6814824735734804
Ceredigion,services_agricultural,2012.0,400,150.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,4.072540074726068,2.6241277818060658
Ceredigion,services_agricultural,2013.0,300,145.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,4.012250195829063,2.0527204397427616
Ceredigion,services_agricultural,2014.0,300,140.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,4.053010088196706,1.6516347354598782
Ceredigion,services_agricultural,2015.0,600,130.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,3.559440776671455,3.7337952556649414
Conwy,services_agricultural,2011.0,200,90.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,2.1510769167906227,1.0284587058353982
Conwy,services_agricultural,2012.0,200,80.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,1.9054240915214815,1.115584388637268
Conwy,services_agricultural,2013.0,200,75.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,1.7975406393368472,0.8052864416039159
Conwy,services_agricultural,2014.0,100,80.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,1.9620408673922427,0.3368746652854647
Conwy,services_agricultural,2015.0,400,80.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,1.7953980251061121,1.4877946534244948
Denbighshire,services_agricultural,2011.0,500,95.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,2.5150515883357634,2.2453855543687347
Denbighshire,services_agricultural,2012.0,500,100.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,2.670194703332063,2.360455890205942
Denbighshire,services_agricultural,2013.0,400,95.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,2.556624935650047,1.9104946238647378
Denbighshire,services_agricultural,2014.0,400,90.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,2.4515498278887655,1.7236112604931317
Denbighshire,services_agricultural,2015.0,700,95.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,2.4004334890235337,2.999824028481309
Flintshire,services_agricultural,2011.0,300,60.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Medium,1.242959506825026,0.8162296847195807
Flintshire,services_agricultural,2012.0,300,65.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Medium,1.3322994461124302,0.7778347986758822
Flintshire,services_agricultural,2013.0,200,60.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Medium,1.237365567199191,0.6492740949185474
Flintshire,services_agricultural,2014.0,100,60.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Medium,1.2584946943518989,0.2729853879544151
Flintshire,services_agricultural,2015.0,400,70.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Medium,1.3653678359030905,0.9821460395524019
Gwynedd,services_agricultural,2011.0,400,125.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,2.634801613779432,1.333078829090117
Gwynedd,services_agricultural,2012.0,300,120.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,2.5301858850905905,1.1788881015438708
Gwynedd,services_agricultural,2013.0,300,120.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,2.5901285918355756,0.962375568538203
Gwynedd,services_agricultural,2014.0,200,120.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,2.676404620922898,0.6779100104699124
Gwynedd,services_agricultural,2015.0,400,125.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,2.5669044062534527,1.2527906736882475
Merthyr Tydfil,services_agricultural,2011.0,200,5.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,High,0.21430844573978278,1.5164920070273467
Merthyr Tydfil,services_agricultural,2012.0,200,10.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,High,0.42900687451482955,1.7036731567703838
Merthyr Tydfil,services_agricultural,2013.0,200,10.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,High,0.4299480309440815,1.2243405037203854
Merthyr Tydfil,services_agricultural,2014.0,100,10.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,High,0.4313452383272585,0.7763172409364435
Merthyr Tydfil,services_agricultural,2015.0,200,5.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,High,0.20501404549450972,1.6731644111126966
Monmouthshire,services_agricultural,2011.0,400,110.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,2.6238889133715393,1.9767163354041166
Monmouthshire,services_agricultural,2012.0,400,100.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,2.3563288017358133,2.0290627869541034
Monmouthshire,services_agricultural,2013.0,400,100.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,2.4108524612489477,1.8902465757957092
Monmouthshire,services_agricultural,2014.0,200,90.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,2.1840568336512853,0.916027009263327
Monmouthshire,services_agricultural,2015.0,700,95.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,2.139752929129575,3.2371092409535285
Neath Port Talbot,services_agricultural,2011.0,300,30.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Medium,0.8259886302210183,1.0309457479790571
Neath Port Talbot,services_agricultural,2012.0,300,30.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Medium,0.8350716783934516,1.1296590333914907
Neath Port Talbot,services_agricultural,2013.0,200,30.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Medium,0.8612041181489337,0.7066272004907524
Neath Port Talbot,services_agricultural,2014.0,200,30.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Medium,0.8645535272406089,0.8475293009082767
Neath Port Talbot,services_agricultural,2015.0,400,35.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Medium,0.9296741508070137,1.5079665440462988
Newport,services_agricultural,2011.0,200,30.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,High,0.7345105153113546,0.552522854178599
Newport,services_agricultural,2012.0,200,30.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,High,0.728847616738836,0.5730538495392581
Newport,services_agricultural,2013.0,200,30.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,High,0.7490179517301839,0.6344385039439827
Newport,services_agricultural,2014.0,100,30.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,High,0.7570005904322131,0.40219125157928726
Newport,services_agricultural,2015.0,300,30.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,High,0.688166961927193,0.845780163733199
Pembrokeshire,services_agricultural,2011.0,600,155.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,3.250096113854927,2.4081217430263684
Pembrokeshire,services_agricultural,2012.0,500,150.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,3.1710016583234,2.1772643723757445
Pembrokeshire,services_agricultural,2013.0,500,150.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,3.2122252067478994,1.9683329279855812
Pembrokeshire,services_agricultural,2014.0,300,145.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,3.1508387048226405,1.1257886547056477
Pembrokeshire,services_agricultural,2015.0,600,145.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,2.97025698999165,2.4001116355244934
Powys,services_agricultural,2011.0,1000,360.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Low,6.048572716520167,3.701868754614671
Powys,services_agricultural,2012.0,900,350.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Low,5.865425618193976,3.5700679853810735
Powys,services_agricultural,2013.0,800,350.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Low,6.014634439607909,3.0130296376118904
Powys,services_agricultural,2014.0,600,345.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Low,6.11356808957388,2.400146261069338
Powys,services_agricultural,2015.0,1200,340.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Low,5.6565238915985185,4.201493773734129
"Rhondda, Cynon, Taff",services_agricultural,2011.0,200,20.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,High,0.40188194861542986,0.47470595479054034
"Rhondda, Cynon, Taff",services_agricultural,2012.0,200,25.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,High,0.4956688058907238,0.5500832671835701
"Rhondda, Cynon, Taff",services_agricultural,2013.0,200,20.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,High,0.40799658482736223,0.462911956457209
"Rhondda, Cynon, Taff",services_agricultural,2014.0,100,25.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,High,0.5108493131221038,0.34063641436453745
"Rhondda, Cynon, Taff",services_agricultural,2015.0,200,30.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,High,0.5522641669312163,0.5721761902893736
Swansea,services_agricultural,2011.0,400,40.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Medium,0.6883828492781366,0.7426538408316526
Swansea,services_agricultural,2012.0,400,40.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Medium,0.6835578042854293,0.8767889607893985
Swansea,services_agricultural,2013.0,400,40.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Medium,0.6946859591014949,0.6559779280151596
Swansea,services_agricultural,2014.0,300,40.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Medium,0.7009807328967724,0.5555040128694397
Swansea,services_agricultural,2015.0,500,50.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Medium,0.8038987442840271,0.8530839057539803
The Vale of Glamorgan,services_agricultural,2011.0,300,45.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,High,1.0608079375407482,1.3430666449747475
The Vale of Glamorgan,services_agricultural,2012.0,300,45.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,High,1.0593188963781839,1.3350515849172162
The Vale of Glamorgan,services_agricultural,2013.0,300,40.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,High,0.9466654310503296,1.2296792059154718
The Vale of Glamorgan,services_agricultural,2014.0,200,50.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,High,1.1773065150852644,0.8907480462613772
The Vale of Glamorgan,services_agricultural,2015.0,500,55.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,High,1.1986679349972342,1.9915050026038783
Torfaen,services_agricultural,2011.0,200,20.0,18016.451219512193,1.0,-1.3579941106278788,0.0,*,Medium,0.6795499616181944,0.9766506247669937
Torfaen,services_agricultural,2012.0,200,25.0,18586.202127659577,1.0,-1.307829658565954,0.0,*,Medium,0.8452762993123941,1.1307882041348312
Torfaen,services_agricultural,2013.0,100,20.0,18304.90322580645,1.0,-1.3124357615179933,0.0,*,Medium,0.6904822585327692,0.7029603662600244
Torfaen,services_agricultural,2014.0,100,20.0,18100.240506329115,1.0,-1.2962885826510364,0.0,*,Medium,0.703509242754613,0.3717658114225102
Torfaen,services_agricultural,2015.0,200,15.0,18912.666666666668,1.0,-1.212353608033021,0.0,*,Medium,0.4880138259418329,0.8445955760940923
